Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Img Src,Img Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
,GEAR HEAD MOUNT SYSTEM,GEAR HEAD MOUNT SYSTEM,SCOTTY,Parts,,,false,,,,,,,790454,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,FOLDING 1.5LB ANCHOR KIT,FOLDING 1.5LB ANCHOR KIT,SCOTTY,Parts,,,false,,,,,,,790455,,,,,manual,43.49,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,43.49,,draft
,BAIT CASTER W/COMBO MOUNT,BAIT CASTER W/COMBO MOUNT,SCOTTY,Parts,,,false,,,,,,,790456,,,,,manual,26.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,26.99,,draft
,FLY ROD HOLDER,FLY ROD HOLDER,SCOTTY,Parts,,,false,,,,,,,790457,,,,,manual,33.49,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,33.49,,draft
,SWIVEL FISHFINDER MOUNT,SWIVEL FISHFINDER MOUNT,SCOTTY,Parts,,,false,,,,,,,790459,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,SWIVEL FISHFINDER POST BRACKET,SWIVEL FISHFINDER POST BRACKET,SCOTTY,Parts,,,false,,,,,,,790460,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,COMBINATION SIDE OR DECK MOUNT,COMBINATION SIDE OR DECK MOUNT,SCOTTY,Parts,,,false,,,,,,,790461,,,,,manual,9.49,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,9.49,,draft
,ANCHOR LOCK (SIDE/DECK MOUNT),ANCHOR LOCK (SIDE/DECK MOUNT),SCOTTY,Parts,,,false,,,,,,,790465,,,,,manual,40.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,40.99,,draft
,SAFETY LEASH W/ FLEXCOIL BLAC,SAFETY LEASH W/ FLEXCOIL BLAC,SCOTTY,Parts,,,false,,,,,,,790466,,,,,manual,31.49,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,31.49,,draft
,POWERLOCK ROD HOLDR W/241 MNT,POWERLOCK ROD HOLDR W/241 MNT,SCOTTY,Parts,,,false,,,,,,,790467,,,,,manual,29.49,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,29.49,,draft
,CUP HOLDER-UNIVERSAL MOUNT BL.,CUP HOLDER-UNIVERSAL MOUNT BL.,SCOTTY,Parts,,,false,,,,,,,790468,,,,,manual,14.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,14.99,,draft
,BAIT CASTER W/FLUSH MOUNT,BAIT CASTER W/FLUSH MOUNT,SCOTTY,Parts,,,false,,,,,,,790470,,,,,manual,28.49,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,28.49,,draft
,ROD HOLDER CLAMP MOUNT,ROD HOLDER CLAMP MOUNT,SCOTTY,Parts,,,false,,,,,,,790471,,,,,manual,43.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,43.99,,draft
,ADJUSTABLE ROD HOLDER EXTENDER,ADJUSTABLE ROD HOLDER EXTENDER,SCOTTY,Parts,,,false,,,,,,,790472,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,RAIL MOUNT ADAPTER BLACK,RAIL MOUNT ADAPTER BLACK,SCOTTY,Parts,,,false,,,,,,,790476,,,,,manual,11.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,11.99,,draft
,PADDLE CLIP,PADDLE CLIP,SCOTTY,Parts,,,false,,,,,,,790478,,,,,manual,11.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,11.99,,draft
,RODMASTER II W/ 244 MOUNT,RODMASTER II W/ 244 MOUNT,SCOTTY,Parts,,,false,,,,,,,790497,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,"3"" STICK-ON ACC FLX D-RING","3"" STICK-ON ACC FLX D-RING",SCOTTY,Parts,,,false,,,,,,,790499,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,"LOW PROFILE TRACK 4""","LOW PROFILE TRACK 4""",SCOTTY,Parts,,,false,,,,,,,790527,,,,,manual,11.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,11.99,,draft
,"LOW PROFILE TRACK 1""","LOW PROFILE TRACK 1""",SCOTTY,Parts,,,false,,,,,,,790529,,,,,manual,7.49,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,7.49,,draft
,CUP HLDR W/POST & BULKHD MOUNT,CUP HLDR W/POST & BULKHD MOUNT,SCOTTY,Parts,,,false,,,,,,,790530,,,,,manual,19.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,19.99,,draft
,EXPLORING VIRGINIA'S WATERWAYS,EXPLORING VIRGINIA'S WATERWAYS,SENECA PRESS,Parts,,,false,,,,,,,790539,,,,,manual,21.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,21.95,,draft
,GARDEN STATE CANOEING,GARDEN STATE CANOEING,SENECA PRESS,Parts,,,false,,,,,,,790540,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,KEYSTONE CANOEING,KEYSTONE CANOEING,SENECA PRESS,Parts,,,false,,,,,,,790541,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,MD & DELAWARE CANOE TRAIL,MD & DELAWARE CANOE TRAIL,SENECA PRESS,Parts,,,false,,,,,,,790542,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,SMILEY'S NOSE PLUGS,SMILEY'S NOSE PLUGS,SMILEY'S,Parts,,,false,,,,,,,790550,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,LITRA HANDLE,LITRA HANDLE,LITRA,Parts,,,false,,,,,,,790552,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,LITRA SMART PHONE MOUNT,LITRA SMART PHONE MOUNT,LITRA,Parts,,,false,,,,,,,790553,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,LITRA TRIPOD HANDLE,LITRA TRIPOD HANDLE,LITRA,Parts,,,false,,,,,,,790554,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,LITRA COLD SHOE BALL MOUNT,LITRA COLD SHOE BALL MOUNT,LITRA,Parts,,,false,,,,,,,790555,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,LITRA HEAD MOUNT,LITRA HEAD MOUNT,LITRA,Parts,,,false,,,,,,,790556,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,LITRA MAGNET MOUNTS 4 CT.,LITRA MAGNET MOUNTS 4 CT.,LITRA,Parts,,,false,,,,,,,790557,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,LITRA BAR MOUNT,LITRA BAR MOUNT,LITRA,Parts,,,false,,,,,,,790558,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,CLEVIS PIN & RINGS (6PK),CLEVIS PIN & RINGS (6PK),STANSPORT,Parts,,,false,,,,,,,790580,,,,,manual,4.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,4.99,,draft
,EMERGENCY PONCHO ASSORT. COLOR,EMERGENCY PONCHO ASSORT. COLOR,STANSPORT,Parts,,,false,,,,,,,790584,,,,,manual,1.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,1.99,,draft
,THERA CANE,THERA CANE,THERA CANE,Parts,,,false,,,,,,,790710,,,,,manual,34.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,34.95,,draft
,THERA CANE MAX,THERA CANE MAX,THERA CANE,Parts,,,false,,,,,,,790711,,,,,manual,34.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,34.95,,draft
,WIZMO MASSAGER,WIZMO MASSAGER,THERA CANE,Parts,,,false,,,,,,,790712,,,,,manual,13.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,13.95,,draft
,WIZMO PLUS MASSAGER,WIZMO PLUS MASSAGER,THERA CANE,Parts,,,false,,,,,,,790713,,,,,manual,13.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,13.95,,draft
,VENTURE WIPES SINGLE WIPE,VENTURE WIPES SINGLE WIPE,VENTURE WIPES,Parts,,,false,,,,,,,790728,,,,,manual,0.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.99,,draft
,VENTURE WIPES 10 CT BAG,VENTURE WIPES 10 CT BAG,VENTURE WIPES,Parts,,,false,,,,,,,790729,,,,,manual,12.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,12.95,,draft
,SPARE ME 2,SPARE ME 2,THULE,Parts,,,false,,,,,,,790738,,,,,manual,399.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,399.95,,draft
,LOCKING STRAP 13 FT,LOCKING STRAP 13 FT,THULE,Parts,,,false,,,,,,,790740,,,,,manual,99.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,99.95,,draft
,LOCKING STRAP 10 FT,LOCKING STRAP 10 FT,THULE,Parts,,,false,,,,,,,790741,,,,,manual,89.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,89.95,,draft
,TRAM HITCH SKI CARRIER,TRAM HITCH SKI CARRIER,THULE,Parts,,,false,,,,,,,790744,,,,,manual,379.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,379.95,,draft
,SPORTUBE ORIGINAL SERIES 1 BLK,SPORTUBE ORIGINAL SERIES 1 BLK,SPORTUBE,Parts,,,false,,,,,,,790750,,,,,manual,169.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,169.95,,draft
,SPORTUBE ORIGINAL SERIES 2 BLK,SPORTUBE ORIGINAL SERIES 2 BLK,SPORTUBE,Parts,,,false,,,,,,,790751,,,,,manual,224.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,224.95,,draft
,SPORTUBE ORIGINAL SERIES 3 BLK,SPORTUBE ORIGINAL SERIES 3 BLK,SPORTUBE,Parts,,,false,,,,,,,790752,,,,,manual,249.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,249.95,,draft
,SPORTUBE ORIGINAL SERIES 1 ORG,SPORTUBE ORIGINAL SERIES 1 ORG,SPORTUBE,Parts,,,false,,,,,,,790753,,,,,manual,169.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,169.95,,draft
,SPORTUBE ORIGINAL SERIES 2 ORG,SPORTUBE ORIGINAL SERIES 2 ORG,SPORTUBE,Parts,,,false,,,,,,,790754,,,,,manual,224.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,224.95,,draft
,SPORTUBE ORIGINAL SERIES 3 ORG,SPORTUBE ORIGINAL SERIES 3 ORG,SPORTUBE,Parts,,,false,,,,,,,790755,,,,,manual,249.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,249.95,,draft
,NIK NAC PAC,NIK NAC PAC,SPORTUBE,Parts,,,false,,,,,,,790757,,,,,manual,17.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,17.95,,draft
,WIRE CASE PIN PACK 2 PK,WIRE CASE PIN PACK 2 PK,SPORTUBE,Parts,,,false,,,,,,,790760,,,,,manual,11.5,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,11.5,,draft
,RAPID GUTTER LOW FOOT 4PK,RAPID GUTTER LOW FOOT 4PK,THULE,Parts,,,false,,,,,,,790761,,,,,manual,249.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,249.95,,draft
,RE-ARM KIT D,RE-ARM KIT D,MUSTANG SURVIVAL,Parts,,,false,,,,,,,790763,,,,,manual,29.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,29.99,,draft
,RE ARM KIT J,RE ARM KIT J,MUSTANG SURVIVAL,Parts,,,false,,,,,,,790764,,,,,manual,19.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,19.99,,draft
,TRAVELER GEAR & BOOT BAG ORG,TRAVELER GEAR & BOOT BAG ORG,SPORTUBE,Parts,,,false,,,,,,,790765,,,,,manual,114.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,114.95,,draft
,TRAVELER SINGLE SKI BAG,TRAVELER SINGLE SKI BAG,SPORTUBE,Parts,,,false,,,,,,,790770,,,,,manual,114.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,114.95,,draft
,VENTURE WIPES BUG WIPE,VENTURE WIPES BUG WIPE,VENTURE WIPES,Parts,,,false,,,,,,,790801,,,,,manual,0.8,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.8,,draft
,RAPID TRAVERSE FOOT PACK 4 PK,RAPID TRAVERSE FOOT PACK 4 PK,THULE,Parts,,,false,,,,,,,790804,,,,,manual,269.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,269.95,,draft
,CONSOLE 2,CONSOLE 2,THULE,Parts,,,false,,,,,,,790808,,,,,manual,69.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,69.95,,draft
,CONSOLE 1,CONSOLE 1,THULE,Parts,,,false,,,,,,,790809,,,,,manual,59.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,59.95,,draft
,THRU-AXLE ADAPTER  - 15MM,THRU-AXLE ADAPTER  - 15MM,THULE,Parts,,,false,,,,,,,790816,,,,,manual,59.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,59.95,,draft
,THRU-AXLE ADAPTER  - 20MM,THRU-AXLE ADAPTER  - 20MM,THULE,Parts,,,false,,,,,,,790817,,,,,manual,59.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,59.95,,draft
,CABLE LOCK 6 FT,CABLE LOCK 6 FT,THULE,Parts,,,false,,,,,,,790821,,,,,manual,49.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,49.95,,draft
,ARTIFICIAL RAINGUTTERS,ARTIFICIAL RAINGUTTERS,THULE,Parts,,,false,,,,,,,790823,,,,,manual,94.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,94.95,,draft
,PRORIDE FAT BIKE ADAPTER,PRORIDE FAT BIKE ADAPTER,THULE,Parts,,,false,,,,,,,790861,,,,,manual,49.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,49.95,,draft
,DOCKGLIDE KAYAK SADDLE,DOCKGLIDE KAYAK SADDLE,THULE,Parts,,,false,,,,,,,790864,,,,,manual,299.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,299.95,,draft
,DOCKGRIP KAYAK SADDLE,DOCKGRIP KAYAK SADDLE,THULE,Parts,,,false,,,,,,,790865,,,,,manual,299.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,299.95,,draft
,PASSAGE - 2 BIKE,PASSAGE - 2 BIKE,THULE,Parts,,,false,,,,,,,790885,,,,,manual,179.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,179.95,,draft
,PASSAGE - 3 BIKE,PASSAGE - 3 BIKE,THULE,Parts,,,false,,,,,,,790886,,,,,manual,199.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,199.95,,draft
,FAT TIRE KIT FOR T2,FAT TIRE KIT FOR T2,THULE,Parts,,,false,,,,,,,790898,,,,,manual,74.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,74.95,,draft
,FRAME ADAPTER,FRAME ADAPTER,THULE,Parts,,,false,,,,,,,790913,,,,,manual,69.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,69.95,,draft
,LOAD BAR END CAPS (4 PK),LOAD BAR END CAPS (4 PK),THULE,Parts,,,false,,,,,,,790931,,,,,manual,16.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,16.95,,draft
,AEROBLADE EDGE RAIL SM SILVER,AEROBLADE EDGE RAIL SM SILVER,THULE,Parts,,,false,,,,,,,790940,,,,,manual,319.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,319.95,,draft
,AEROBLADE EDGE FLUSH MD SILVER,AEROBLADE EDGE FLUSH MD SILVER,THULE,Parts,,,false,,,,,,,790946,,,,,manual,319.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,319.95,,draft
,AEROBLADE EDGE RAIL SM BLACK,AEROBLADE EDGE RAIL SM BLACK,THULE,Parts,,,false,,,,,,,790948,,,,,manual,319.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,319.95,,draft
,AEROBLADE EDGE FLUSH SM BLACK,AEROBLADE EDGE FLUSH SM BLACK,THULE,Parts,,,false,,,,,,,790952,,,,,manual,319.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,319.95,,draft
,AEROBLADE EDGE FLUSH MD BLACK,AEROBLADE EDGE FLUSH MD BLACK,THULE,Parts,,,false,,,,,,,790953,,,,,manual,319.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,319.95,,draft
,AEROBLADE EDGE FLUSH LG BLACK,AEROBLADE EDGE FLUSH LG BLACK,THULE,Parts,,,false,,,,,,,790954,,,,,manual,319.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,319.95,,draft
,AEROBLADE EDGE FLUSH XL BLACK,AEROBLADE EDGE FLUSH XL BLACK,THULE,Parts,,,false,,,,,,,790955,,,,,manual,319.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,319.95,,draft
,XSPORTER PRO TRUCK RACK SIL,XSPORTER PRO TRUCK RACK SIL,THULE,Parts,,,false,,,,,,,790960,,,,,manual,1049.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,1049.95,,draft
,TRUCK ADAPTER TACOMA XK3,TRUCK ADAPTER TACOMA XK3,THULE,Parts,,,false,,,,,,,790961,,,,,manual,99.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,99.95,,draft
,TRUCK ADAPTER TACOMA PRO XK4,TRUCK ADAPTER TACOMA PRO XK4,THULE,Parts,,,false,,,,,,,790962,,,,,manual,99.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,99.95,,draft
,PODIUM FIT KIT 4041,PODIUM FIT KIT 4041,THULE,Parts,,,false,,,,,,,790965,,,,,manual,149.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,149.95,,draft
,PODIUM FIT KIT 3039,PODIUM FIT KIT 3039,THULE,Parts,,,false,,,,,,,790975,,,,,manual,149.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,149.95,,draft
,PODIUM FIT KIT 3049,PODIUM FIT KIT 3049,THULE,Parts,,,false,,,,,,,790976,,,,,manual,149.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,149.95,,draft
,PODIUM FIT KIT 3050,PODIUM FIT KIT 3050,THULE,Parts,,,false,,,,,,,790977,,,,,manual,149.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,149.95,,draft
,PODIUM FIT KIT 3067,PODIUM FIT KIT 3067,THULE,Parts,,,false,,,,,,,790979,,,,,manual,149.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,149.95,,draft
,PODIUM FIT KIT 3079,PODIUM FIT KIT 3079,THULE,Parts,,,false,,,,,,,790981,,,,,manual,149.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,149.95,,draft
,PODIUM FIT KIT 3083,PODIUM FIT KIT 3083,THULE,Parts,,,false,,,,,,,790982,,,,,manual,149.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,149.95,,draft
,PODIUM FIT KIT 3097,PODIUM FIT KIT 3097,THULE,Parts,,,false,,,,,,,790987,,,,,manual,149.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,149.95,,draft
,PODIUM FIT KIT 3098,PODIUM FIT KIT 3098,THULE,Parts,,,false,,,,,,,790988,,,,,manual,149.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,149.95,,draft
,PODIUM FIT KIT 3109,PODIUM FIT KIT 3109,THULE,Parts,,,false,,,,,,,790989,,,,,manual,149.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,149.95,,draft
,PODIUM FIT KIT 3112,PODIUM FIT KIT 3112,THULE,Parts,,,false,,,,,,,790990,,,,,manual,149.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,149.95,,draft
,PODIUM FIT KIT 3113,PODIUM FIT KIT 3113,THULE,Parts,,,false,,,,,,,790991,,,,,manual,149.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,149.95,,draft
,PODIUM FIT KIT 4003,PODIUM FIT KIT 4003,THULE,Parts,,,false,,,,,,,790994,,,,,manual,139.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,139.95,,draft
,PODIUM FIT KIT 4004,PODIUM FIT KIT 4004,THULE,Parts,,,false,,,,,,,790995,,,,,manual,109.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,109.95,,draft
,PODIUM FIT KIT 4005,PODIUM FIT KIT 4005,THULE,Parts,,,false,,,,,,,790996,,,,,manual,149.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,149.95,,draft
,PODIUM FIT KIT 4006,PODIUM FIT KIT 4006,THULE,Parts,,,false,,,,,,,790997,,,,,manual,139.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,139.95,,draft
,PODIUM FIT KIT 4009,PODIUM FIT KIT 4009,THULE,Parts,,,false,,,,,,,790998,,,,,manual,139.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,139.95,,draft
,PODIUM FIT KIT 4013,PODIUM FIT KIT 4013,THULE,Parts,,,false,,,,,,,790999,,,,,manual,139.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,139.95,,draft
,PODIUM FIT KIT 4020,PODIUM FIT KIT 4020,THULE,Parts,,,false,,,,,,,791002,,,,,manual,139.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,139.95,,draft
,PODIUM FIT KIT 3024,PODIUM FIT KIT 3024,THULE,Parts,,,false,,,,,,,791003,,,,,manual,149.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,149.95,,draft
,PODIUM FIT KIT 3028,PODIUM FIT KIT 3028,THULE,Parts,,,false,,,,,,,791005,,,,,manual,149.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,149.95,,draft
,PODIUM FIT KIT 3038,PODIUM FIT KIT 3038,THULE,Parts,,,false,,,,,,,791006,,,,,manual,149.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,149.95,,draft
,PODIUM FIT KIT 3042,PODIUM FIT KIT 3042,THULE,Parts,,,false,,,,,,,791008,,,,,manual,149.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,149.95,,draft
,PODIUM FIT KIT 3068,PODIUM FIT KIT 3068,THULE,Parts,,,false,,,,,,,791009,,,,,manual,159.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,159.95,,draft
,PODIUM FIT KIT 3069,PODIUM FIT KIT 3069,THULE,Parts,,,false,,,,,,,791010,,,,,manual,149.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,149.95,,draft
,PODIUM FIT KIT 3080,PODIUM FIT KIT 3080,THULE,Parts,,,false,,,,,,,791011,,,,,manual,149.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,149.95,,draft
,PODIUM FIT KIT 3101,PODIUM FIT KIT 3101,THULE,Parts,,,false,,,,,,,791012,,,,,manual,149.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,149.95,,draft
,PODIUM FIT KIT 4002,PODIUM FIT KIT 4002,THULE,Parts,,,false,,,,,,,791013,,,,,manual,139.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,139.95,,draft
,PODIUM FIT KIT 4007,PODIUM FIT KIT 4007,THULE,Parts,,,false,,,,,,,791014,,,,,manual,119.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,119.95,,draft
,XADAPT5,XADAPT5,THULE,Parts,,,false,,,,,,,791032,,,,,manual,9.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,9.95,,draft
,PODIUM FIT KIT 3065,PODIUM FIT KIT 3065,THULE,Parts,,,false,,,,,,,791038,,,,,manual,149.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,149.95,,draft
,PODIUM FIT KIT 3118,PODIUM FIT KIT 3118,THULE,Parts,,,false,,,,,,,791040,,,,,manual,149.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,149.95,,draft
,PODIUM FIT KIT 4029,PODIUM FIT KIT 4029,THULE,Parts,,,false,,,,,,,791041,,,,,manual,139.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,139.95,,draft
,CANYON XT,CANYON XT,THULE,Parts,,,false,,,,,,,791045,,,,,manual,499.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,499.95,,draft
,CANYON XT EXTENSION,CANYON XT EXTENSION,THULE,Parts,,,false,,,,,,,791048,,,,,manual,279.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,279.95,,draft
,MOTION XT XL - TITAN,MOTION XT XL - TITAN,THULE,Parts,,,false,,,,,,,791093,,,,,manual,949.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,949.95,,draft
,MOTION XT XXL - BLACK,MOTION XT XXL - BLACK,THULE,Parts,,,false,,,,,,,791094,,,,,manual,1049.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,1049.95,,draft
,MOTION XT XXL - TITAN,MOTION XT XXL - TITAN,THULE,Parts,,,false,,,,,,,791095,,,,,manual,1049.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,1049.95,,draft
,RIDEALONG BIKE SEAT LIGHT GRAY,RIDEALONG BIKE SEAT LIGHT GRAY,THULE,Parts,,,false,,,,,,,791097,,,,,manual,299.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,299.95,,draft
,INTERSTATE,INTERSTATE,THULE,Parts,,,false,,,,,,,791130,,,,,manual,299.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,299.95,,draft
